http://british-library.georeferencer.com/id/,path,title,link
002OSD000000022U00159000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000022U00159000.tif,Presteigne,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/p/002osd000000022u00159000.html
002OSD000000001U00028000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000001U00028000.tif,Roborough,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/r/002osd000000001u00028000.html
002OSD000000002U00067000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000002U00067000.tif,Reigate 2,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/r/002osd000000002u00067000.html
002OSD000000003U00003000,2019_06\2019-02 Zoomify Geo - Folder 2\Collection British FDRIVE One Standardised 002-000\002OSD000000003U00003000.tif,"Redruth, Cornwall",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/r/002osd000000003u00003000.html
002OSD000000004U00259000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000004U00259000.tif,River Ouse,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/r/002osd000000004u00259000.html
002OSD000000006U00361000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000006U00361000.tif,Rye (Sussex),http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/r/002osd000000006u00361000.html
002OSD000000006U00392000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000006U00392000.tif,Rainham,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/r/002osd000000006u00392000.html
002OSD000000006U00392V00,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000006U00392V00.tif,Rainham reverse,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/r/002osd000000006u00392v00.html
002OSD000000012U00220000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000012U00220000.tif,Rugby,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/r/002osd000000012u00220000.html
002OSD000000019U00082000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000019U00082000.tif,Reading 19,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/r/002osd000000019u00082000.html
002OSD000000026U00274000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000026U00274000.tif,Ruthin,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/r/002osd000000026u00274000.html
002OSD00000027BU00438000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD00000027BU00438000.tif,Rainham (Kent),http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/r/002osd00000027bu00438000.html
0020SD000000002U00070000,2019_06\2019-02 Zoomify Geo - Folder 2\Collection British FDRIVE One Standardised 002-000\002OSD000000002U00070000.tif,Steyning,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/0020sd000000002u00070000.html
002OSD000000001U00012000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000001U00012000.tif,"South Petherwin, Cornwall",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000001u00012000.html
002OSD000000001U00037000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000001U00037000.tif,South Petherton,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000001u00037000.html
002OSD000000002U00062000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000002U00062000.tif,Selborne,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000002u00062000.html
002OSD000000002U00098000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000002U00098000.tif,Sudbury,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000002u00098000.html
002osd000000003u00228000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000003U00228000.tif,Stamford,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000003u00228000.html
002OSD000000003U00236000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000003U00236000.tif,Sleaford,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000003u00236000.html
002OSD000000005U00353000,2019_06\2019-02 Zoomify Geo - Folder 2\Collection British FDRIVE One Standardised 002-003\002OSD000000005U00353000.tif,Sevenoaks (Kent),http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000005u00353000.html
002OSD000000005U00353V00,2019_06\2019-02 Zoomify Geo - Folder 2\Collection British FDRIVE One Standardised 002-003\002OSD000000005U00353V00.tif,Sevenoaks (Kent) reverse,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000005u00353v00.html
002OSD000000006U00368000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000006U00368000.tif,St Margaret's Bay,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000006u00368000.html
002OSD000000006U00387000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000006U00387000.tif,Stratford - Le - Bow,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000006u00387000.html
002OSD000000007U00038000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000007U00038000.tif,Sherborne,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000007u00038000.html
002OSD000000009U00121000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000009U00121000.tif,Swindon,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000009u00121000.html
002OSD000000011U00178000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000011U00178000.tif,Stourbridge,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000011u00178000.html
002OSD000000011U00181000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000011U00181000.tif,Stow-on-the-Wold,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000011u00181000.html
002OSD000000011U00185000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000011U00185000.tif,Shipston-on-Stour,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000011u00185000.html
002OSD000000012U00234000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000012U00234000.tif,Spalding,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000012u00234000.html
002OSD000000014U00300000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000014U00300000.tif,Sudbury Park,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000014u00300000.html
002OSD000000016U00349000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000016U00349000.tif,Sevenoaks (Kent) 16,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000016u00349000.html
002OSD000000017U00382000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000017U00382000.tif,"Sutton Valence, Kent",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000017u00382000.html
002OSD000000017U00383000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000017U00383000.tif,"Staplehurst, Kent",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000017u00383000.html
002OSD000000018U00005000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000018U00005000.tif,"St. Columb Major, Cornwall",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000018u00005000.html
002OSD000000018U00025000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000018U00025000.tif,"South Molton, Devon",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000018u00025000.html
002OSD000000019U00027000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000019U00027000.tif,South Molton,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000019u00027000.html
002OSD000000019U00043000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000019U00043000.tif,Shaftesbury,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000019u00043000.html
002OSD000000019U00052000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000019U00052000.tif,Salisbury,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000019u00052000.html
002osd000000020u00171000,2019_06\2019_06 Missing Dezoomify\002osd000000020_00171000.jpg,Stroud,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000020u00171000.html
002OSD000000021U00135000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000021U00135000.tif,Swansea,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000021u00135000.html
002OSD000000022U00188000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000022U00188000.tif,Stony Stratford,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000022u00188000.html
002OSD000000024U00217000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000024U00217000.tif,Sutton Coldfield,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000024u00217000.html
002OSD000000025U00269000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000025U00269000.tif,St. Asaph,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000025u00269000.html
002OSD000000026U00276000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000026U00276000.tif,Stow Market,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000026u00276000.html
002OSD000000026U00285000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000026U00285000.tif,Shrewsbury,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd000000026u00285000.html
002OSD00000027AU00421000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD00000027AU00421000.tif,Shanklin,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd00000027au00421000.html
002OSD00000027AU00422000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD00000027AU00422000.tif,St Helens 27A,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd00000027au00422000.html
002OSD00000027BU00435000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD00000027BU00435000.tif,"Sittingbourne, Kent",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd00000027bu00435000.html
002OSD00000027BU00445000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD00000027BU00445000.tif,Snodland (Kent),http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/s/002osd00000027bu00445000.html
002OSD000000001U00020000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000001U00020000.tif,Tavistock,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/t/002osd000000001u00020000.html
002OSD000000003U00177000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000003U00177000.tif,Tardebigge,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/t/002osd000000003u00177000.html
002OSD000000004U00303000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000004U00303000.tif,Tarranon [Trannon],http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/t/002osd000000004u00303000.html
002OSD000000005U00324000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000005U00324000.tif,"Torbay, Devon",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/t/002osd000000005u00324000.html
002OSD000000005U00352000,2019_06\2019-02 Zoomify Geo - Folder 2\Collection British FDRIVE One Standardised 002-003\002OSD000000005U00352000.tif,Tonbridge (Kent)(002OSD000000005U00352000),http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/t/002osd000000005u00352000.html
002OSD000000013U00258000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000013U00258000.tif,Derby 13,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/t/002osd000000005u00354000.html
002OSD000000005U00354000,2019_06\2019-02 Zoomify Geo - Folder 2\Collection British FDRIVE One Standardised 002-003\002OSD000000005U00354000.tif,Tonbridge (Kent)(002OSD000000005U00354000),http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/t/002osd000000005u00354000.html
002OSD000000009U00107000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000009U00107000.tif,Tring,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/t/002osd000000009u00107000.html
002OSD000000010U00129000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000010U00129000.tif,Tewkesbury,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/t/002osd000000010u00129000.html
002OSD000000013U00241000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000013U00241000.tif,Timberland,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/t/002osd000000013u00241000.html
002OSD000000013U00242000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000013U00242000.tif,Tattershall(002OSD000000013U00242000),http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/t/002osd000000013u00242000.html
002OSD000000013U00243000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000013U00243000.tif,Tattershall(002OSD000000013U00243000),http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/t/002osd000000013u00243000.html
002OSD000000013U00261000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000013U00261000.tif,Tremadoc,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/t/002osd000000013u00261000.html
002OSD000000014U00307000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000014U00307000.tif,Towyn,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/t/002osd000000014u00307000.html
002OSD000000016U00330000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000016U00330000.tif,"Tiverton, Devon",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/t/002osd000000016u00330000.html
002OSD000000016U00337000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000016U00337000.tif,Taunton,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/t/002osd000000016u00337000.html
002OSD000000016U00357000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000016U00357000.tif,Tunbridge Wells (Kent),http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/t/002osd000000016u00357000.html
002OSD000000021U00138000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000021U00138000.tif,Tenby,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/t/002osd000000021u00138000.html
002OSD000000022U00187000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000022U00187000.tif,Towcester,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/t/002osd000000022u00187000.html
0020SD000000009U00105000,2019_06\2019-02 Zoomify Geo - Folder 2\Collection British FDRIVE One Standardised 002-001\0020SD000000009U00105000.tif,"Uxbridge, Windsor",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/u/0020sd000000009u00105000.html
002OSD000000003U00161000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000003U00161000.tif,Usk(002OSD000000003U00161000),http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/u/002osd000000003u00161000.html
002OSD000000003U00162000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000003U00162000.tif,Usk(002OSD000000003U00162000),http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/u/002osd000000003u00162000.html
002OSD000000002U00092000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000002U00092000.tif,Ware 2,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/w/002osd000000002u00092000.html
002OSD000000002U00109000,2019_06\2019-02 Zoomify Geo - Folder 2\Collection British FDRIVE One Standardised 002-001\002OSD000000002U00109000.tif,Worminghall,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/w/002osd000000002u00109000.html
002OSD000000004U00301000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000004U00301000.tif,Wynnstay Arms,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/w/002osd000000004u00301000.html
002OSD000000006U00386000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000006U00386000.tif,Woolwich,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/w/002osd000000006u00386000.html
002OSD000000007U00036000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000007U00036000.tif,Wincanton,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/w/002osd000000007u00036000.html
002OSD000000007U00041000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000007U00041000.tif,Weymouth,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/w/002osd000000007u00041000.html
002OSD000000007U00047000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000007U00047000.tif,Wilcot,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/w/002osd000000007u00047000.html
002OSD000000008U00069000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000008U00069000.tif,West Grinstead,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/w/002osd000000008u00069000.html
002OSD000000008U00091000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000008U00091000.tif,Witham,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/w/002osd000000008u00091000.html
002OSD000000009U00113000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000009U00113000.tif,Wantage,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/w/002osd000000009u00113000.html
002OSD000000009U00115000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000009U00115000.tif,Woodstock,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/w/002osd000000009u00115000.html
002OSD000000010U00160000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000010U00160000.tif,Weobly,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/w/002osd000000010u00160000.html
002OSD000000010U00171000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000010U00171000.tif,Wolverhampton 10,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/w/002osd000000010u00171000.html
002OSD000000011U00174000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000011U00174000.tif,Worcester,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/w/002osd000000011u00174000.html
002OSD000000011U00190000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000011U00190000.tif,Winslow,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/w/002osd000000011u00190000.html
002OSD000000011U00208000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000011U00208000.tif,Wisbech,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/w/002osd000000011u00208000.html
002OSD000000012U00215000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000012U00215000.tif,Warwick,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/w/002osd000000012u00215000.html
002OSD000000012U00221000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000012U00221000.tif,Welford,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/w/002osd000000012u00221000.html
002OSD000000014U00291000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000014U00291000.tif,Wem,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/w/002osd000000014u00291000.html
002OSD000000017U00342000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000017U00342000.tif,Wick St. Lawrence,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/w/002osd000000017u00342000.html
002OSD000000019U00048000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000019U00048000.tif,Warminster,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/w/002osd000000019u00048000.html
002OSD000000020U00110000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000020U00110000.tif,Wallingford,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/w/002osd000000020u00110000.html
002OSD000000023U00191000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000023U00191000.tif,Woburn,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/w/002osd000000023u00191000.html
002OSD000000023U00205000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000023U00205000.tif,Wells,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/w/002osd000000023u00205000.html
002OSD000000024U00212000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000024U00212000.tif,Wellingborough,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/w/002osd000000024u00212000.html
002OSD000000024U00231000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000024U00231000.tif,Whittlesea,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/w/002osd000000024u00231000.html
002OSD000000023U00202000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000023U00202000.tif,Yarmouth 23,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/y/002osd000000023u00202000.html
002OSD00000027AU00424OOO,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD00000027AU00424000.tif,Yarmouth 27A,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/y/002osd00000027au00424ooo.html
